country_code	city_name	street_name	osm_count
GB	Liverpool	Washington Parade	12
GB	Liverpool	Croxteth Road	11
GB	Liverpool	Copperas Hill	11
GB	Liverpool	Wavertree Road	11
GB	Liverpool	Park Road	11
GB	Liverpool	Walton Road	11
GB	Liverpool	Thomas Lane	11
GB	Liverpool	Thomas Drive	11
GB	Liverpool	Connaught Road	11
GB	Liverpool	Lower House Lane	11
GB	Liverpool	Stonedale Crescent	11
GB	Liverpool	Priory Road	11
GB	Liverpool	Jesse Hartley Way	11
GB	Liverpool	Princess Way	11
GB	Liverpool	Wapping	11
GB	Liverpool	Childwall Fiveways	10
GB	Liverpool	Jericho Lane	10
GB	Liverpool	Whitechapel	10
GB	Liverpool	Blackstone Street	10
GB	Liverpool	Everton Valley	10
GB	Liverpool	Broad Green Road	10
GB	Liverpool	Innovation Boulevard	10
GB	Liverpool	Salthouse Quay	10
GB	Liverpool	Mark Connolly Island	10
GB	Liverpool	Derby Lane	10
GB	Liverpool	Booker Avenue	9
GB	Liverpool	Rose Lane	9
GB	Liverpool	Aigburth Vale	9
GB	Bristol	Bath Road	106
GB	Bristol	Church Road	79
GB	Bristol	Southmead Road	76
GB	Bristol	Gloucester Road	67
GB	Bristol	Station Road	63
GB	Bristol	Wells Road	60
GB	Bristol	Fishponds Road	58
GB	Bristol	Filton Road	52
GB	Bristol	Portway	50
GB	Bristol	Whitchurch Lane	46
GB	Bristol	Muller Road	41
GB	Bristol	High Street	41
GB	Bristol	Saint Philips Causeway	39
GB	Bristol	Hengrove Way	37
GB	Bristol	Westbury Road	36
GB	Bristol	Stapleton Road	36
GB	Bristol	Shirehampton Road	36
GB	Bristol	Gloucester Road North	34
GB	Bristol	Greystoke Avenue	34
GB	Bristol	Filton Avenue	33
GB	Bristol	Charlton Road	32
GB	Bristol	Saint John's Lane	31
GB	Bristol	Stoke Lane	31
GB	Bristol	Winterstoke Road	30
GB	Bristol	Whiteladies Road	29
GB	Bristol	Passage Road	28
GB	Bristol	Ashton Road	28
GB	Bristol	Henbury Road	27
GB	Bristol	Wills Way	27
GB	Bristol	Abbots Leigh Road	27
GB	Bristol	Parrys Lane	26
GB	Bristol	Victoria Street	25
GB	Bristol	Brunel Way	25
GB	Bristol	Grove Road	25
GB	Bristol	Hotwell Road	24
GB	Bristol	Temple Way	23
GB	Bristol	Lawrence Hill	23
GB	Bristol	Bridgwater Road	23
GB	Bristol	Queen's Road	23
GB	Bristol	Upper Maudlin Street	22
GB	Bristol	Redland Road	22
GB	Bristol	Cumberland Road	22
GB	Bristol	Coronation Road	22
GB	Bristol	Pill Road	22
GB	Bristol	Kellaway Avenue	22
GB	Bristol	Cheltenham Road	21
GB	Bristol	Feeder Road	21
GB	Bristol	Long Cross	20
GB	Bristol	Clarence Road	19
GB	Bristol	Clifton Down	19
GB	Bristol	Hartcliffe Way	19
GB	Bristol	West Town Lane	19
GB	Bristol	Falcondale Road	19
GB	Bristol	Downend Road	18
GB	Bristol	Crow Lane	18
GB	Bristol	Canford Lane	18
GB	Bristol	Parson Street	18
GB	Bristol	Wellington Hill West	18
GB	Bristol	Stokes Croft	17
GB	Bristol	Bedminster Bridge Roundabout	17
GB	Bristol	Kings Weston Road	17
GB	Bristol	Bond Street South	16
GB	Bristol	Anchor Road	16
GB	Bristol	Beggar Bush Lane	16
GB	Bristol	Stockwood Road	16
GB	Bristol	Highridge Road	16
GB	Bristol	Redcliffe Way	15
GB	Bristol	Easton Way	15
GB	Bristol	Avon Street	15
GB	Bristol	Perry Road	15
GB	Bristol	Upper Belgrave Road	14
GB	Bristol	Park Road	14
GB	Bristol	Ashley Down Road	14
GB	Bristol	Marlborough Street	14
GB	Bristol	East Street	14
GB	Bristol	Tramway Road	14
GB	Bristol	York Road	13
GB	Bristol	Glenfrome Road	13
GB	Bristol	North Street	13
GB	Bristol	Netham Road	13
GB	Bristol	Summerhill Road	13
GB	Bristol	Saint Johns Road	13
GB	Bristol	Church Lane	13
GB	Bristol	Albert Road	13
GB	Bristol	Prince Street	13
GB	Bristol	Cotham Hill	13
GB	Bristol	Mina Road	12
GB	Bristol	Old Market Roundabout	12
GB	Bristol	Old Market Street	12
GB	Bristol	Bond Street	12
GB	Bristol	Suspension Bridge Road	12
GB	Bristol	Merchants Road	12
GB	Bristol	Clifton Down Road	12
GB	Bristol	Pembroke Road	12
GB	Bristol	Airport Road	12
GB	Bristol	Friary	12
GB	Bristol	Hockeys Lane	12
GB	Bristol	Avonvale Road	12
GB	Bristol	Speedwell Road	12
GB	Bristol	Temple Gate	12
GB	Cardiff	Newport Road	139
GB	Cardiff	Western Avenue	81
GB	Cardiff	North Road	72
GB	Cardiff	Cowbridge Road West	65
GB	Cardiff	Penarth Road	54
GB	Cardiff	Cardiff Road	54
GB	Cardiff	Cowbridge Road East	49
GB	Cardiff	Leckwith Road	46
GB	Cardiff	Bute Street	43
GB	Cardiff	Lloyd George Avenue	43
GB	Cardiff	Ferry Road	39
GB	Cardiff	Llantrisant Road	37
GB	Cardiff	Windsor Road	36
GB	Cardiff	Pentwyn Road	36
GB	Cardiff	Eastern Avenue	35
GB	Cardiff	Caerphilly Road	32
GB	Cardiff	Grand Avenue	32
GB	Cardiff	Wentloog Avenue	31
GB	Cardiff	Northern Avenue	30
GB	Cardiff	Rover Way	29
GB	Cardiff	Heol Trelai	29
GB	Cardiff	Station Road	26
GB	Cardiff	Adam Street	25
GB	Cardiff	Tŷ Glas Road	24
GB	Cardiff	Tŷ Glas Avenue	24
GB	Cardiff	Heol Pontprennau	23
GB	Cardiff	Cyncoed Road	22
GB	Cardiff	Port Road	21
GB	Cardiff	Fidlas Road	21
GB	Cardiff	Pentwyn Drive	21
GB	Cardiff	Barry Road	20
GB	Cardiff	Butetown Link	20
GB	Cardiff	Michaelston Road	20
GB	Cardiff	Dunleavy Drive	20
GB	Cardiff	Thornhill Road	19
GB	Cardiff	Colchester Avenue	19
GB	Cardiff	Heathwood Road	18
GB	Cardiff	The Hawthorns	18
GB	Cardiff	Pierhead Street	18
GB	Cardiff	Tyndall Street	18
GB	Cardiff	Manor Way	18
GB	Cardiff	Saint Mary Street	17
GB	Cardiff	Llandennis Road	17
GB	Cardiff	Excalibur Drive	17
GB	Cardiff	Coryton Roundabout	16
GB	Cardiff	Waungron Road	16
GB	Cardiff	Mary Ann Street	16
GB	Cardiff	Merthyr Road	15
GB	Cardiff	Southern Way	15
GB	Cardiff	Albany Road	15
GB	Cardiff	Glyn Coed Road	15
GB	Cardiff	Chapel Wood	15
GB	Cardiff	Gabalfa Interchange	14
GB	Cardiff	Cogan Spur	14
GB	Cardiff	Central Link	14
GB	Cardiff	Llandaff Road	14
GB	Cardiff	Ty Mawr Road	14
GB	Cardiff	Green Farm Road	14
GB	Cardiff	Ely Road	14
GB	Cardiff	Ocean Way	14
GB	Cardiff	Church Road	14
GB	Cardiff	Excelsior Road	14
GB	Cardiff	Copthorne Way	14
GB	Cardiff	Cathays Terrace	14
GB	Cardiff	Clarence Road	13
GB	Cardiff	King George V Drive	13
GB	Cardiff	Wentloog Road	13
GB	Cardiff	Park Place	13
GB	Cardiff	Portmanmoor Road	13
GB	Cardiff	Bute Terrace	13
GB	Cardiff	Ffordd Fred Keenor	13
GB	Cardiff	Herbert Street	12
GB	Cardiff	Llanedeyrn Road	12
GB	Cardiff	The Gateway	12
GB	Cardiff	Redlands Road	12
GB	Cardiff	Cogan Hill	12
GB	Cardiff	Brynfedw	12
GB	Cardiff	Olympian Drive	12
GB	Cardiff	Lamby Way	12
GB	Cardiff	Callaghan Square	11
GB	Cardiff	Maes-y-coed Road	11
GB	Cardiff	Stuart Street	11
GB	Cardiff	Llanedeyrn Interchange	11
GB	Cardiff	Ipswich Road	11
GB	Cardiff	Wood Street	11
GB	Cardiff	East Tyndall Street	11
GB	Cardiff	College Road	11
GB	Cardiff	Murch Road	11
GB	Cardiff	Heol Hir	11
GB	Cardiff	Fitzalan Place	11
GB	Cardiff	Mardy Road	11
GB	Cardiff	Fairoak Road	11
GB	Cardiff	Watkiss Way	11
GB	Cardiff	Wellington Street	11
GB	Cardiff	Bartley Wilson Way	11
GB	Cardiff	Parkfield Place	11
GB	Cardiff	Wyncliffe Gardens	11
GB	Cardiff	Pentrebane Drive	11
GB	Cardiff	Bute Place	10
GB	Cardiff	Lake Road West	10
GB	Leicester	London Road	81
GB	Leicester	Leicester Road	75
GB	Leicester	Welford Road	73
GB	Leicester	Narborough Road South	52
GB	Leicester	Melton Road	51
GB	Leicester	Groby Road	47
GB	Leicester	Lubbesthorpe Way	44
GB	Leicester	Hinckley Road	44
GB	Leicester	St Margaret's Way	40
GB	Leicester	Narborough Road	40
GB	Leicester	Tay Road	40
GB	Leicester	Loughborough Road	38
GB	Leicester	Uppingham Road	38
GB	Leicester	Anstey Lane	37
GB	Leicester	Ratby Lane	33
GB	Leicester	Aylestone Road	31
GB	Leicester	Wanlip Road	28
GB	Leicester	Knighton Lane East	28
GB	Leicester	Maidenwell Avenue	27
GB	Leicester	Charles Street	26
GB	Leicester	Abbey Lane	25
GB	Leicester	Humberstone Road	25
GB	Leicester	Soar Valley Way	24
GB	Leicester	Upperton Road	24
GB	Leicester	Harborough Road	23
GB	Leicester	Saffron Lane	23
GB	Leicester	Station Road	22
GB	Leicester	Thurcaston Road	22
GB	Leicester	Main Street	22
GB	Leicester	Belgrave Gate	21
GB	Leicester	Abbey Park Road	21
GB	Leicester	Bennion Road	20
GB	Leicester	New Parks Way	20
GB	Leicester	Scraptoft Lane	20
GB	Leicester	Kirby Road	20
GB	Leicester	Sandhills Avenue	20
GB	Leicester	Red Hill Way	19
GB	Leicester	Asquith Way	19
GB	Leicester	Belgrave Road	19
GB	Leicester	Watermead Way	18
GB	Leicester	Meridian Way	18
GB	Leicester	Fosse Road North	18
GB	Leicester	Burleys Way	17
GB	Leicester	Barkby Thorpe Lane	17
GB	Leicester	Braunstone Avenue	17
GB	Leicester	Birstall Meadow Road	17
GB	Leicester	Vaughan Way	16
GB	Leicester	Beaumont Leys Lane	16
GB	Leicester	Ashton Green Road	16
GB	Leicester	St Augustine Road	16
GB	Leicester	St Georges Way	15
GB	Leicester	Dysart Way	14
GB	Leicester	Braunstone Lane East	14
GB	Leicester	Hallam Fields Road	14
GB	Leicester	Shanklin Drive	14
GB	Leicester	Waterloo Way	13
GB	Leicester	Highcross Street	13
GB	Leicester	Abbey Street	13
GB	Leicester	Braunstone Lane	13
GB	Leicester	Gooding Avenue	13
GB	Leicester	Glenfield Road	13
GB	Leicester	Victoria Park Road	13
GB	Leicester	Markfield Road	12
GB	Leicester	Cropston Road	12
GB	Leicester	Tailby Avenue	12
GB	Leicester	Granville Road	12
GB	Leicester	Church Lane	12
GB	Leicester	Mere Road	12
GB	Leicester	Blackbird Road	12
GB	Leicester	Palmerston Way	12
GB	Leicester	Glenhills Way	12
GB	Leicester	Penman Way	12
GB	Leicester	Almond Road	11
GB	Leicester	Glenfrith Way	11
GB	Leicester	Greengate Lane	11
GB	Leicester	Wanlip Roundabout	11
GB	Leicester	Gipsy Lane	11
GB	Leicester	Coleman Road	11
GB	Leicester	Gartree Road	11
GB	Leicester	Lutterworth Road	11
GB	Leicester	Krefeld Way	11
GB	Leicester	Troon Way	11
GB	Leicester	Mill Lane	11
GB	Leicester	Fosse Park Avenue	11
GB	Leicester	Hand Avenue	11
GB	Leicester	Broadnook Park	11
GB	Leicester	Anstey Lane Roundabout	10
GB	Leicester	Everard's Roundabout	10
GB	Leicester	Birstall Road	10
GB	Leicester	Church Road	10
GB	Leicester	Rutland Street	10
GB	Leicester	Hungarton Boulevard	10
GB	Leicester	Humberstone Lane	10
GB	Leicester	Aylestone Lane	10
GB	Leicester	Putney Road	10
GB	Leicester	Withers Way	10
GB	Leicester	Braunstone Way	10
GB	Leicester	Imperial Avenue	10
GB	Leicester	St Nicholas Circle	10
GB	Leicester	Exploration Drive	9
GB	Bradford	Bradford Road	86
GB	Bradford	Manchester Road	81
GB	Bradford	Otley Road	69
GB	Bradford	Canal Road	36
GB	Bradford	Rooley Lane	35
GB	Bradford	Leeds Road	32
GB	Bradford	Valley Road	30
GB	Bradford	Harrogate Road	28
GB	Bradford	Croft Street	28
GB	Bradford	Halifax Road	25
GB	Bradford	Dick Lane	24
GB	Bradford	Westgate	22
GB	Bradford	Shipley Airedale Road	20
GB	Bradford	Green Lane	19
GB	Bradford	Toller Lane	18
GB	Bradford	Bingley Road	17
GB	Bradford	Whitehall Road West	17
GB	Bradford	Victoria Road	17
GB	Bradford	Great Horton Road	16
GB	Bradford	Briggate	16
GB	Bradford	New Line	16
GB	Bradford	Little Horton Lane	15
GB	Bradford	Bolton Road	15
GB	Bradford	Barkerend Road	15
GB	Bradford	Senior Way	15
GB	Bradford	Tong Street	14
GB	Bradford	Odsal Top	14
GB	Bradford	Cross Lane	14
GB	Bradford	Station Road	14
GB	Bradford	Thornton Road	14
GB	Bradford	Newhall Way	14
GB	Bradford	Wakefield Road	13
GB	Bradford	Dudley Hill	13
GB	Bradford	Huddersfield Road	13
GB	Bradford	Victoria Street	13
GB	Bradford	Nelson Street	13
GB	Bradford	School Street	13
GB	Bradford	Staygate Roundabout	12
GB	Bradford	Stanningley Bypass	12
GB	Bradford	Smiddles Lane	12
GB	Bradford	Chapel Street	12
GB	Bradford	Chainbar Roundabout	12
GB	Bradford	Prince's Way	12
GB	Bradford	Mill Lane	12
GB	Bradford	Bridge Street	12
GB	Bradford	Rodley Lane	11
GB	Bradford	Kings Road	11
GB	Bradford	Hamm Strasse	11
GB	Bradford	Keighley Road	11
GB	Bradford	Apperley Lane	11
GB	Bradford	Sticker Lane	11
GB	Bradford	Frizinghall Road	11
GB	Bradford	Apperley Road	11
GB	Bradford	Calverley Lane	11
GB	Bradford	Market Place	11
GB	Bradford	Hopefield Way	11
GB	Bradford	Ring Road Farsley	10
GB	Bradford	Horsforth New Road	10
GB	Bradford	Market Street	10
GB	Bradford	Morley Street	10
GB	Bradford	Grattan Road	10
GB	Bradford	Bolling Road	10
GB	Bradford	Gaisby Lane	10
GB	Bradford	Salts Mill Road	10
GB	Bradford	Whitehall Road	10
GB	Bradford	Bolton Lane	9
GB	Bradford	Brighouse and Denholme Gate Road	9
GB	Bradford	Vicar Lane	9
GB	Bradford	Kirkgate	9
GB	Bradford	Cliff Hollins Lane	9
GB	Bradford	Hunsworth Lane	9
GB	Bradford	Westgate Hill Street	9
GB	Bradford	Chester Street	9
GB	Bradford	Prospect Street	9
GB	Bradford	New Cross Street	9
GB	Bradford	Commercial Street	9
GB	Bradford	Allerton Road	9
GB	Bradford	Tyersal Lane	9
GB	Bradford	John Street	8
GB	Bradford	Stone Chair Roundabout	8
GB	Bradford	Queen's Road	8
GB	Bradford	Westfield Lane	8
GB	Bradford	Gladstone Street	8
GB	Bradford	Sir Fred Hoyle Way	8
GB	Bradford	Bowling Old Lane	8
GB	Bradford	Ripley Street	8
GB	Bradford	Manor Row	8
GB	Bradford	Poplar Road	8
GB	Bradford	Norman Avenue	8
GB	Bradford	Windhill Old Road	8
GB	Bradford	Towler Drive	8
GB	Bradford	Thornbury Barracks	8
GB	Bradford	Whitehall Road East	7
GB	Bradford	Raikes Lane	7
GB	Bradford	Town Street	7
GB	Bradford	Cottingley New Road	7
GB	Bradford	Carr Road	7
GB	Bradford	North Street	7
GB	Bradford	Mayo Avenue	7
GB	Bradford	Haworth Road	7
GB	Coventry	London Road	74
GB	Coventry	Fletchamstead Highway	53
GB	Coventry	Warwick Road	52
GB	Coventry	Tile Hill Lane	51
GB	Coventry	Foleshill Road	49
GB	Coventry	Binley Road	42
GB	Coventry	Holyhead Road	42
GB	Coventry	Coventry Eastern Bypass	40
GB	Coventry	Jimmy Hill Way	40
GB	Coventry	Stonebridge Highway	34
GB	Coventry	Gibbet Hill Road	32
GB	Coventry	Clifford Bridge Road	30
GB	Coventry	Brandon Road	29
GB	Coventry	Stoneleigh Road	28
GB	Coventry	Kenilworth Road	27
GB	Coventry	Ansty Road	26
GB	Coventry	Longford Road	26
GB	Coventry	Broad Lane	25
GB	Coventry	Radford Road	25
GB	Coventry	Humber Road	24
GB	Coventry	Stoney Stanton Road	24
GB	Coventry	Kenpas Highway	24
GB	Coventry	Allesley Old Road	23
GB	Coventry	Dunchurch Highway	23
GB	Coventry	Banner Lane	22
GB	Coventry	Cheylesmore & Stivichall Bypass	22
GB	Coventry	Hinckley Road	22
GB	Coventry	Lynchgate Road	21
GB	Coventry	Leamington Road	21
GB	Coventry	Allard Way	21
GB	Coventry	Bell Green Road	20
GB	Coventry	Birmingham Road	19
GB	Coventry	Herald Avenue	18
GB	Coventry	Oxford Road	18
GB	Coventry	Phoenix Way	17
GB	Coventry	Coundon Wedge Drive	17
GB	Coventry	Central Boulevard	17
GB	Coventry	Kenilworth Bypass	17
GB	Coventry	Charter Avenue	17
GB	Coventry	Canley Road	16
GB	Coventry	Ansty Interchange	16
GB	Coventry	Walsgrave Road	16
GB	Coventry	Tamworth Road	16
GB	Coventry	Coventry Road	16
GB	Coventry	Holbrook Lane	16
GB	Coventry	Butts Road	16
GB	Coventry	Daventry Road	15
GB	Coventry	Leaf Lane	15
GB	Coventry	Torrington Avenue	15
GB	Coventry	Westwood Way	15
GB	Coventry	Ringway St Patricks	15
GB	Coventry	St Martins Road	15
GB	Coventry	Siskin Parkway East	15
GB	Coventry	Siskin Parkway West	15
GB	Coventry	Stonebury Avenue	15
GB	Coventry	Butt Lane	15
GB	Coventry	Brinklow Road	15
GB	Coventry	Four Pounds Avenue	15
GB	Coventry	De Montfort Way	14
GB	Coventry	Gulson Road	14
GB	Coventry	Sir Henry Parkes Road	14
GB	Coventry	Green Lane	14
GB	Coventry	Ringway Whitefriars	14
GB	Coventry	Lockhurst Lane	14
GB	Coventry	Sewall Highway	14
GB	Coventry	Wyken Croft	14
GB	Coventry	Holbrook Way	14
GB	Coventry	Croft Road	14
GB	Coventry	Cromwell Lane	14
GB	Coventry	Tollbar End	14
GB	Coventry	Festival Island	14
GB	Coventry	Cannon Hill Road	13
GB	Coventry	Baginton Road	13
GB	Coventry	Gosford Street	13
GB	Coventry	Earlsdon Avenue North	12
GB	Coventry	Abbey Road	12
GB	Coventry	Tilehurst Drive	12
GB	Coventry	Sky Blue Way	12
GB	Coventry	Oak Lane	12
GB	Coventry	Winding House Lane	12
GB	Coventry	Hermes Crescent	12
GB	Coventry	Beechwood Avenue	12
GB	Coventry	Spon End	11
GB	Coventry	Mitchell Avenue	11
GB	Coventry	Ringway Hill Cross	11
GB	Coventry	Moseley Avenue	11
GB	Coventry	Cheveral Avenue	11
GB	Coventry	Old Church Road	11
GB	Coventry	Brade Drive	11
GB	Coventry	Woodway Lane	11
GB	Coventry	Ashcroft Way	11
GB	Coventry	Stoney Road	10
GB	Coventry	Ringway Queens	10
GB	Coventry	Swan Lane	10
GB	Coventry	Church Lane	10
GB	Coventry	New Union Street	10
GB	Coventry	Hales Street	10
GB	Coventry	Waterman Road	10
GB	Coventry	Stoneleigh Junction	10
GB	Coventry	Cox Street	10
GB	Brent	Uxbridge Road	162
GB	Brent	Western Avenue	127
GB	Brent	Harrow Road	116
GB	Brent	Greenford Road	95
GB	Brent	Victoria Road	86
GB	Brent	High Street	85
GB	Brent	North Circular Road	84
GB	Brent	Station Road	82
GB	Brent	High Road	67
GB	Brent	Church Road	66
GB	Brent	Hanger Lane	62
GB	Brent	Acton Lane	52
GB	Brent	College Road	48
GB	Brent	Great West Road	46
GB	Brent	Abbey Road	43
GB	Brent	Ealing Road	42
GB	Brent	Pinner Road	39
GB	Brent	Kenton Road	38
GB	Brent	Chamberlayne Road	38
GB	Brent	Watford Way	37
GB	Brent	Mandeville Road	37
GB	Brent	Argyle Road	37
GB	Brent	Scrubs Lane	36
GB	Brent	Edgware Road	35
GB	Brent	Honeypot Lane	35
GB	Brent	Watford Road	35
GB	Brent	Ruislip Road	34
GB	Brent	Windmill Lane	33
GB	Brent	Gunnersbury Avenue	33
GB	Brent	Broadway	33
GB	Brent	Boston Road	32
GB	Brent	Horsenden Lane South	31
GB	Brent	Dudden Hill Lane	30
GB	Brent	Eastcote Lane	29
GB	Brent	Northolt Road	29
GB	Brent	Haven Green	28
GB	Brent	Alexandra Avenue	28
GB	Brent	Great Central Way	27
GB	Brent	Long Drive	27
GB	Brent	Preston Road	27
GB	Brent	The Hyde	26
GB	Brent	Ruislip Road East	25
GB	Brent	Prince Charles Drive	24
GB	Brent	Horn Lane	24
GB	Brent	Colindeep Lane	23
GB	Brent	Craven Park	22
GB	Brent	Oldfield Lane North	22
GB	Brent	Greenhill Way	22
GB	Brent	Christchurch Avenue	22
GB	Brent	Neasden Lane	21
GB	Brent	Rayners Lane	21
GB	Brent	Park Royal Road	21
GB	Brent	Old Oak Common Lane	21
GB	Brent	Marsh Road	20
GB	Brent	Imperial Drive	20
GB	Brent	Twyford Abbey Road	19
GB	Brent	High Street Harlesden	19
GB	Brent	Kensington Road	19
GB	Brent	Sheepcote Road	19
GB	Brent	The Broadway	18
GB	Brent	Petts Hill	18
GB	Brent	Byron Road	18
GB	Brent	The Fairway	18
GB	Brent	Whitchurch Lane	18
GB	Brent	Chiswick High Road	18
GB	Brent	Eastcote Road	18
GB	Brent	Hindes Road	18
GB	Brent	Coronation Road	18
GB	Brent	Whitton Avenue West	18
GB	Brent	Palmerston Road	18
GB	Brent	The Vale	18
GB	Brent	Marsh Lane	18
GB	Brent	Eastcote Lane North	18
GB	Brent	Du Cane Road	17
GB	Brent	Yeading Lane	17
GB	Brent	Forty Avenue	17
GB	Brent	Neasden Lane North	16
GB	Brent	Blenheim Road	16
GB	Brent	Harrow View	16
GB	Brent	Milton Road	16
GB	Brent	Headstone Drive	16
GB	Brent	Headstone Lane	16
GB	Brent	Gunnersbury Lane	16
GB	Brent	Empire Way	16
GB	Brent	The Ridgeway	15
GB	Brent	The Avenue	15
GB	Brent	Kenton Lane	15
GB	Brent	Cannon Lane	15
GB	Brent	Wrottesley Road	15
GB	Brent	Brentfield Road	15
GB	Brent	The Mall	15
GB	Brent	Sudbury Hill	14
GB	Brent	Sudbury Court Drive	14
GB	Brent	Burnley Road	14
GB	Brent	Station Approach	14
GB	Brent	Kingsbury Road	14
GB	Brent	Courtenay Avenue	14
GB	Brent	Lower Boston Road	14
GB	Brent	Boston Manor Road	13
GB	Brent	Craven Park Road	13
GB	Birkenhead	New Chester Road	49
GB	Birkenhead	Mount Road	30
GB	Birkenhead	Upton Road	28
GB	Birkenhead	Borough Road	27
GB	Birkenhead	Coastal Drive	26
GB	Birkenhead	Woodchurch Road	25
GB	Birkenhead	Laird Street	25
GB	Birkenhead	Kingsway	23
GB	Birkenhead	Leasowe Road	23
GB	Birkenhead	Upton Bypass	21
GB	Birkenhead	Hoylake Road	21
GB	Birkenhead	Bayswater Road	20
GB	Birkenhead	Fender Lane	16
GB	Birkenhead	Duke Street	16
GB	Birkenhead	King's Parade	15
GB	Birkenhead	Church Road	15
GB	Birkenhead	Brimstage Road	14
GB	Birkenhead	Chester Street	14
GB	Birkenhead	Corporation Road	14
GB	Birkenhead	Harrison Drive	14
GB	Birkenhead	Sefton Street	13
GB	Birkenhead	Cleveland Street	13
GB	Birkenhead	Tower Road	13
GB	Birkenhead	Canning Street	13
GB	Birkenhead	Park Road North	13
GB	Birkenhead	Old Chester Road	12
GB	Birkenhead	Green Lane	12
GB	Birkenhead	Station Road	12
GB	Birkenhead	Conway Street	12
GB	Birkenhead	Arrowe Park Road	12
GB	Birkenhead	Navigation Wharf	12
GB	Birkenhead	Ford Road	12
GB	Birkenhead	Pasture Road	12
GB	Birkenhead	Ellerman Road	11
GB	Birkenhead	Saughall Massie Road	11
GB	Birkenhead	Pool Lane	10
GB	Birkenhead	Argyle Street	10
GB	Birkenhead	Whetstone Lane	10
GB	Birkenhead	Tollemache Road	10
GB	Birkenhead	King's Square	10
GB	Birkenhead	Magazine Road	9
GB	Birkenhead	Lever Causeway	9
GB	Birkenhead	Poulton Road	9
GB	Birkenhead	Wallasey Village	9
GB	Birkenhead	Hamilton Street	9
GB	Birkenhead	Bidston Village Road	9
GB	Birkenhead	Rendel Street	9
GB	Birkenhead	Grove Road	9
GB	Birkenhead	Bromborough Road	9
GB	Birkenhead	Spital Road	8
GB	Birkenhead	Caldbeck Road	8
GB	Birkenhead	Mill Lane	8
GB	Birkenhead	Dock Road	8
GB	Birkenhead	Big Meadow Road	8
GB	Birkenhead	Portland Street	8
GB	Birkenhead	St James Road	8
GB	Birkenhead	Gorsey Lane	8
GB	Birkenhead	Bebington Road	8
GB	Birkenhead	Clatterbridge Interchange	8
GB	Birkenhead	Greasby Road	7
GB	Birkenhead	Moreton Spur	7
GB	Birkenhead	Park Street	7
GB	Birkenhead	Manor Drive	7
GB	Birkenhead	School Lane	7
GB	Birkenhead	Wallasey Road	7
GB	Birkenhead	Seabank Road	7
GB	Birkenhead	Reeds Lane	7
GB	Birkenhead	Adelphi Street	7
GB	Birkenhead	Shore Road	7
GB	Birkenhead	Bidston Link Road	7
GB	Birkenhead	St Alban's Road	7
GB	Birkenhead	Birkenhead Road	7
