release_id	corrected_date	source	old_date
11778	1991-10-16	regional:eu	1991-01-01
11793	1991-03-29	regional:jp	1991-01-01
11805	1991-04-01	wikidata:Q5285113	1991-01-01
11807	1991-12-01	wikidata:Q279938	1991-01-01
11825	1991-10-25	regional:jp	1991-01-01
11829	1991-07-01	wikidata:Q1264433	1991-01-01
11857	1991-12-06	regional:jp	1991-01-01
11874	1991-06-21	regional:jp	1991-01-01
11880	1991-07-19	regional:jp	1991-01-01
11885	1991-11-01	regional:eu	1991-01-01
11896	1991-09-01	wikidata:Q1141946	1991-01-01
11897	1991-09-01	wikidata:Q1141946	1991-01-01
11903	1991-04-01	wikidata:Q593781	1991-01-01
11907	1991-06-07	regional:jp	1991-01-01
11913	1991-07-01	regional:eu	1991-01-01
11932	1991-01-03	regional:jp	1991-01-01
11933	1991-01-03	wikidata:Q851032	1991-01-01
11949	1991-04-01	regional:eu	1991-01-01
11962	1991-04-12	regional:jp	1991-01-01
11969	1991-11-15	regional:jp	1991-01-01
11975	1991-06-21	regional:jp	1991-01-01
11997	1991-03-08	wikidata:Q88582	1991-01-01
12005	1991-04-01	wikidata:Q1631643	1991-01-01
12007	1991-12-27	wikidata:Q15036792	1991-01-01
12008	1991-12-27	wikidata:Q15036792	1991-01-01
12044	1991-08-30	regional:jp	1991-01-01
12051	1991-12-06	regional:jp	1991-01-01
12052	1991-03-01	regional:jp	1991-01-01
12059	1991-02-24	regional:jp	1991-01-01
12081	1991-05-23	regional:jp	1991-01-01
12094	1991-09-07	wikidata:Q2623667	1991-01-01
12095	1991-02-14	wikidata:Q864177	1991-01-01
12096	1991-02-14	wikidata:Q864177	1991-01-01
12143	1991-06-28	regional:jp	1991-01-01
12199	1991-07-05	wikidata:Q86743848	1991-01-01
12205	1991-09-01	wikidata:Q1872675	1991-01-01
12239	1991-08-09	regional:jp	1991-01-01
12240	1991-08-09	regional:jp	1991-01-01
12253	1991-01-29	regional:jp	1991-01-01
12258	1991-01-30	wikidata:Q1330205	1991-01-01
12259	1991-11-01	wikidata:Q3283252	1991-01-01
12317	1991-02-02	regional:jp	1991-01-01
12319	1991-09-27	regional:jp	1991-01-01
12320	1991-10-25	wikidata:Q11286214	1991-01-01
12323	1991-08-06	regional:jp	1991-01-01
12347	1991-12-31	wikidata:Q3933343	1991-01-01
12361	1991-12-31	wikidata:Q7353247	1991-01-01
12395	1991-12-31	wikidata:Q55070867	1991-01-01
12413	1991-12-31	wikidata:Q3481164	1991-01-01
12414	1991-12-31	wikidata:Q3481164	1991-01-01
12424	1991-04-26	wikidata:Q7798922	1991-01-01
12428	1991-02-01	wikidata:Q1837967	1991-01-01
12429	1991-02-01	wikidata:Q1837967	1991-01-01
12440	1991-04-26	regional:jp	1991-01-01
12447	1991-09-01	wikidata:Q1668079	1991-01-01
12448	1991-09-01	wikidata:Q1668079	1991-01-01
12454	1991-05-31	regional:jp	1991-01-01
12466	1991-11-11	wikidata:Q7575868	1991-01-01
12472	1991-02-12	wikidata:Q7577947	1991-01-01
12473	1991-02-12	wikidata:Q7577947	1991-01-01
12496	1991-07-19	regional:jp	1991-01-01
12508	1991-02-01	wikidata:Q1421178	1991-01-01
12511	1991-04-19	regional:jp	1991-01-01
12550	1991-06-01	wikidata:Q2340473	1991-01-01
12569	1991-02-01	wikidata:Q1837967	1991-01-01
12571	1991-12-20	regional:jp	1991-01-01
12586	1991-07-19	wikidata:Q2300687	1991-01-01
12611	1991-06-01	wikidata:Q7770100	1991-01-01
12672	1991-03-01	regional:jp	1991-01-01
12707	1991-01-18	regional:na	1991-01-01
12719	1991-02-01	regional:na	1991-01-01
12723	1991-02-01	regional:na	1991-01-01
12729	1991-02-01	regional:na	1991-01-01
12735	1991-02-01	regional:na	1991-01-01
12750	1991-02-08	regional:na	1991-01-01
12770	1991-02-15	regional:jp	1991-01-01
12780	1991-03-01	regional:na	1991-01-01
12838	1991-04-01	regional:na	1991-01-01
12844	1991-04-01	regional:na	1991-01-01
12845	1991-04-01	regional:na	1991-01-01
12850	1991-04-01	regional:na	1991-01-01
12885	1991-05-01	regional:na	1991-01-01
12888	1991-05-01	regional:na	1991-01-01
12892	1991-02-01	regional:eu	1991-01-01
12894	1991-05-01	regional:na	1991-01-01
12895	1991-03-19	regional:jp	1991-01-01
12925	1991-06-01	regional:na	1991-01-01
12934	1991-04-26	regional:jp	1991-01-01
12941	1991-06-01	regional:na	1991-01-01
12945	1991-06-01	regional:na	1991-01-01
12947	1991-06-01	regional:na	1991-01-01
12948	1991-04-26	regional:jp	1991-01-01
12975	1991-06-28	regional:jp	1991-01-01
12980	1991-07-01	regional:na	1991-01-01
12983	1991-07-01	regional:na	1991-01-01
12998	1991-07-03	regional:na	1991-01-01
12999	1991-07-03	regional:na	1991-01-01
13001	1991-07-03	regional:na	1991-01-01
13027	1991-08-01	regional:na	1991-01-01
13029	1991-08-01	regional:na	1991-01-01
13031	1991-08-01	regional:na	1991-01-01
13076	1991-06-28	regional:jp	1991-01-01
13077	1991-09-01	regional:na	1991-01-01
13081	1991-06-21	regional:jp	1991-01-01
13085	1991-02-26	regional:jp	1991-01-01
13086	1991-09-01	regional:na	1991-01-01
13093	1991-09-01	regional:na	1991-01-01
13094	1991-09-01	regional:na	1991-01-01
13100	1991-09-01	regional:na	1991-01-01
13110	1991-01-08	regional:jp	1991-01-01
13111	1991-09-01	regional:na	1991-01-01
13137	1991-10-01	regional:na	1991-01-01
13142	1991-10-01	regional:na	1991-01-01
13153	1991-10-01	regional:na	1991-01-01
13182	1991-11-01	regional:na	1991-01-01
13192	1991-11-01	regional:na	1991-01-01
13208	1991-11-01	regional:na	1991-01-01
13213	1991-11-01	regional:na	1991-01-01
13218	1991-11-01	regional:na	1991-01-01
13223	1991-11-01	regional:na	1991-01-01
13262	1991-12-01	regional:na	1991-01-01
13267	1991-08-09	regional:jp	1991-01-01
13276	1991-12-01	regional:na	1991-01-01
13283	1991-11-01	regional:jp	1991-01-01
13405	1992-01-24	wikidata:Q339348	1992-01-01
13406	1992-01-24	wikidata:Q339348	1992-01-01
13411	1992-03-01	wikidata:Q1989599	1992-01-01
13416	1992-06-05	regional:jp	1992-01-01
13422	1992-10-01	wikidata:Q2828229	1992-01-01
13455	1992-03-01	regional:eu	1992-01-01
13459	1992-06-01	regional:eu	1992-01-01
13481	1992-12-01	wikidata:Q3362541	1992-01-01
13482	1992-12-01	wikidata:Q3362541	1992-01-01
13521	1992-10-12	wikidata:Q1025416	1992-01-01
13522	1992-10-12	wikidata:Q1025416	1992-01-01
13523	1992-12-01	wikidata:Q2933418	1992-01-01
13547	1992-06-01	regional:eu	1992-01-01
13550	1992-09-01	wikidata:Q1083317	1992-01-01
13556	1992-08-01	regional:eu	1992-01-01
13557	1992-08-01	regional:eu	1992-01-01
13607	1992-12-01	wikidata:Q639080	1992-01-01
13613	1992-03-01	wikidata:Q2129223	1992-01-01
13614	1992-03-01	wikidata:Q2129223	1992-01-01
13634	1992-07-01	regional:eu	1992-01-01
13690	1992-08-01	regional:eu	1992-01-01
13704	1992-05-15	regional:jp	1992-01-01
13735	1992-10-21	regional:eu	1992-01-01
13740	1992-03-01	wikidata:Q2398028	1992-01-01
13742	1992-02-07	wikidata:Q3101570	1992-01-01
13766	1992-10-07	regional:eu	1992-01-01
13797	1992-04-01	wikidata:Q3140324	1992-01-01
13803	1992-11-01	wikidata:Q93655	1992-01-01
13842	1992-05-22	regional:jp	1992-01-01
13844	1992-01-17	wikidata:Q3181985	1992-01-01
13847	1992-04-01	regional:eu	1992-01-01
13860	1992-09-30	wikidata:Q1742200	1992-01-01
13866	1992-12-17	regional:eu	1992-01-01
13876	1992-09-01	wikidata:Q6517712	1992-01-01
13881	1992-12-01	regional:eu	1992-01-01
13894	1992-06-01	wikidata:Q2023451	1992-01-01
13895	1992-06-01	wikidata:Q2023451	1992-01-01
13898	1992-02-01	wikidata:Q6712166	1992-01-01
13907	1992-10-23	wikidata:Q3387150	1992-01-01
13910	1992-10-01	wikidata:Q3851793	1992-01-01
13912	1992-03-06	regional:jp	1992-01-01
13947	1992-11-19	regional:eu	1992-01-01
13966	1992-07-24	regional:jp	1992-01-01
13982	1992-07-03	regional:jp	1992-01-01
13989	1992-03-13	wikidata:Q683630	1992-01-01
14014	1992-10-29	regional:eu	1992-01-01
14017	1992-07-24	regional:jp	1992-01-01
14018	1992-07-03	wikidata:Q4047361	1992-01-01
14019	1992-08-07	regional:jp	1992-01-01
14022	1992-12-01	wikidata:Q7246756	1992-01-01
14029	1992-12-01	wikidata:Q1785007	1992-01-01
14032	1992-02-01	wikidata:Q3411064	1992-01-01
14037	1992-08-01	wikidata:Q3014196	1992-01-01
14039	1992-12-11	regional:jp	1992-01-01
14044	1992-12-11	regional:jp	1992-01-01
14050	1992-04-01	wikidata:Q2482386	1992-01-01
14057	1992-11-01	wikidata:Q3428838	1992-01-01
14059	1992-02-01	regional:eu	1992-01-01
14062	1992-12-31	wikidata:Q599426	1992-01-01
14063	1992-12-17	regional:eu	1992-01-01
14073	1992-11-08	regional:jp	1992-01-01
14098	1992-03-27	regional:jp	1992-01-01
14108	1992-12-31	wikidata:Q7505686	1992-01-01
14135	1992-12-31	wikidata:Q21170301	1992-01-01
14136	1992-12-31	wikidata:Q21170301	1992-01-01
14137	1992-12-31	wikidata:Q21170301	1992-01-01
14139	1992-06-01	wikidata:Q3965792	1992-01-01
14140	1992-06-01	wikidata:Q3965792	1992-01-01
14141	1992-06-01	wikidata:Q3965792	1992-01-01
14142	1992-06-01	wikidata:Q3965792	1992-01-01
14147	1992-09-18	wikidata:Q921220	1992-01-01
14160	1992-11-01	wikidata:Q3968290	1992-01-01
14162	1992-02-01	wikidata:Q1766193	1992-01-01
14163	1992-02-01	wikidata:Q3968313	1992-01-01
14184	1992-12-31	wikidata:Q7628779	1992-01-01
14191	1992-01-14	regional:jp	1992-01-01
14221	1992-08-03	wikidata:Q52798319	1992-01-01
14228	1992-10-23	regional:jp	1992-01-01
14229	1992-12-01	regional:eu	1992-01-01
14230	1992-10-15	regional:eu	1992-01-01
14234	1992-12-01	wikidata:Q3521145	1992-01-01
14235	1992-11-01	wikidata:Q93655	1992-01-01
14236	1992-11-01	wikidata:Q93655	1992-01-01
14254	1992-10-01	regional:eu	1992-01-01
14275	1992-03-06	regional:jp	1992-01-01
14281	1992-04-03	wikidata:Q2521841	1992-01-01
14303	1992-07-23	regional:jp	1992-01-01
14308	1992-09-01	wikidata:Q13390015	1992-01-01
14319	1992-03-27	regional:jp	1992-01-01
14320	1992-09-25	regional:jp	1992-01-01
14322	1992-05-01	wikidata:Q4020810	1992-01-01
14372	1992-02-01	regional:na	1992-01-01
14373	1991-08-23	regional:jp	1991-01-01
14378	1992-02-01	regional:na	1992-01-01
14385	1992-02-01	regional:na	1992-01-01
14388	1992-02-01	regional:na	1992-01-01
14389	1992-01-14	regional:jp	1992-01-01
14394	1992-02-01	regional:na	1992-01-01
14395	1992-02-01	regional:na	1992-01-01
14403	1992-02-01	regional:jp	1992-01-01
14443	1992-03-01	regional:na	1992-01-01
14445	1992-03-01	regional:na	1992-01-01
14446	1992-03-01	regional:na	1992-01-01
14449	1992-03-01	regional:na	1992-01-01
14454	1992-03-01	regional:na	1992-01-01
14461	1992-03-01	regional:na	1992-01-01
14462	1992-03-01	regional:na	1992-01-01
14518	1992-04-01	regional:na	1992-01-01
14519	1992-03-27	regional:jp	1992-01-01
14521	1992-04-01	regional:na	1992-01-01
14522	1992-04-01	regional:na	1992-01-01
14526	1992-04-01	regional:na	1992-01-01
14533	1992-04-01	regional:na	1992-01-01
14562	1992-03-28	regional:jp	1992-01-01
14565	1992-05-01	regional:na	1992-01-01
14566	1992-05-01	regional:na	1992-01-01
14568	1992-05-01	regional:na	1992-01-01
14571	1992-05-01	regional:na	1992-01-01
14573	1992-03-13	regional:jp	1992-01-01
14576	1992-05-01	regional:na	1992-01-01
14582	1992-05-22	regional:na	1992-01-01
14605	1992-06-01	regional:na	1992-01-01
14608	1992-06-01	regional:na	1992-01-01
14614	1992-03-27	regional:jp	1992-01-01
14623	1992-06-19	regional:na	1992-01-01
14626	1993-03-01	regional:eu	1993-01-01
14646	1992-07-01	regional:na	1992-01-01
14672	1992-07-10	regional:na	1992-01-01
14673	1992-07-10	regional:na	1992-01-01
14717	1992-08-01	regional:na	1992-01-01
14718	1992-08-01	regional:na	1992-01-01
14731	1992-08-01	regional:na	1992-01-01
14736	1992-08-01	regional:na	1992-01-01
14772	1992-09-01	regional:na	1992-01-01
14775	1992-09-01	regional:na	1992-01-01
14776	1992-07-17	regional:jp	1992-01-01
14778	1992-02-21	regional:jp	1992-01-01
14780	1992-09-01	regional:na	1992-01-01
14781	1992-09-01	regional:na	1992-01-01
14783	1992-06-12	regional:jp	1992-01-01
14784	1992-09-01	regional:na	1992-01-01
14794	1992-05-02	regional:jp	1992-01-01
14801	1992-09-01	regional:na	1992-01-01
14802	1992-09-01	regional:na	1992-01-01
14806	1992-07-17	regional:jp	1992-01-01
14807	1992-09-01	regional:na	1992-01-01
14836	1992-10-01	regional:na	1992-01-01
14839	1992-07-24	regional:jp	1992-01-01
14847	1992-10-01	regional:na	1992-01-01
14853	1992-10-01	regional:na	1992-01-01
14854	1992-10-01	regional:na	1992-01-01
14856	1992-07-17	regional:jp	1992-01-01
14857	1992-10-01	regional:na	1992-01-01
14858	1992-07-31	regional:jp	1992-01-01
14859	1992-10-01	regional:na	1992-01-01
14861	1992-10-01	regional:na	1992-01-01
14868	1992-08-07	regional:jp	1992-01-01
14876	1992-04-28	regional:jp	1992-01-01
14877	1992-10-01	regional:na	1992-01-01
14878	1992-10-01	regional:na	1992-01-01
14882	1992-08-07	regional:jp	1992-01-01
14884	1992-10-01	regional:na	1992-01-01
14885	1992-10-01	regional:na	1992-01-01
14893	1992-10-01	regional:na	1992-01-01
14894	1992-10-01	regional:na	1992-01-01
14896	1992-10-01	regional:na	1992-01-01
14935	1992-11-01	regional:na	1992-01-01
14942	1992-11-01	regional:na	1992-01-01
14945	1992-11-01	regional:na	1992-01-01
14949	1992-09-25	regional:jp	1992-01-01
14954	1992-11-01	regional:na	1992-01-01
14955	1992-11-01	regional:na	1992-01-01
14960	1992-11-01	regional:na	1992-01-01
14961	1992-06-26	regional:jp	1992-01-01
14964	1992-11-01	regional:na	1992-01-01
14975	1992-11-01	regional:na	1992-01-01
14977	1992-11-01	regional:na	1992-01-01
14979	1992-11-01	regional:na	1992-01-01
14984	1992-11-01	regional:na	1992-01-01
14996	1992-11-20	regional:na	1992-01-01
15016	1992-11-06	regional:jp	1992-01-01
15020	1992-12-01	regional:na	1992-01-01
15022	1992-11-27	regional:jp	1992-01-01
15023	1992-12-01	regional:na	1992-01-01
15027	1992-12-01	regional:na	1992-01-01
15029	1992-12-01	regional:na	1992-01-01
15030	1992-09-18	regional:jp	1992-01-01
15031	1992-12-01	regional:na	1992-01-01
15037	1992-04-24	regional:jp	1992-01-01
15038	1992-12-01	regional:na	1992-01-01
15043	1992-12-01	regional:na	1992-01-01
15046	1992-12-01	regional:na	1992-01-01
15056	1992-12-01	regional:na	1992-01-01
15064	1992-12-01	regional:na	1992-01-01
15065	1992-12-01	regional:na	1992-01-01
15067	1992-12-01	regional:na	1992-01-01
15073	1992-12-01	regional:na	1992-01-01
15074	1992-12-01	regional:na	1992-01-01
15082	1992-12-01	regional:na	1992-01-01
15089	1992-04-24	regional:jp	1992-01-01
15090	1992-12-01	regional:na	1992-01-01
15101	1992-12-08	regional:na	1992-01-01
15187	1993-12-20	wikidata:Q54254355	1993-01-01
15202	1993-02-01	wikidata:Q25396684	1993-01-01
15209	1993-05-01	wikidata:Q2836804	1993-01-01
15213	1993-07-09	regional:jp	1993-01-01
15220	1993-04-01	wikidata:Q2017429	1993-01-01
15226	1993-08-01	regional:eu	1993-01-01
15237	1993-11-01	regional:eu	1993-01-01
15245	1993-12-01	wikidata:Q2884690	1993-01-01
15246	1993-05-01	regional:eu	1993-01-01
15247	1993-08-01	regional:eu	1993-01-01
15257	1993-06-22	wikidata:Q831664	1993-01-01
15260	1993-12-03	wikidata:Q1059847	1993-01-01
15262	1993-09-01	wikidata:Q4927058	1993-01-01
15276	1993-09-01	wikidata:Q1406611	1993-01-01
15277	1993-11-26	regional:eu	1993-01-01
15284	1993-07-30	regional:jp	1993-01-01
15291	1993-03-11	wikidata:Q1018343	1993-01-01
15294	1993-10-01	wikidata:Q649422	1993-01-01
15295	1993-03-12	regional:jp	1993-01-01
15301	1993-09-01	wikidata:Q948387	1993-01-01
15321	1993-12-10	regional:jp	1993-01-01
15331	1993-10-01	regional:eu	1993-01-01
15344	1993-12-10	regional:jp	1993-01-01
15363	1993-06-25	wikidata:Q845645	1993-01-01
15371	1993-12-17	regional:jp	1993-01-01
15377	1993-03-26	regional:jp	1993-01-01
15378	1993-03-26	regional:jp	1993-01-01
15407	1993-12-10	wikidata:Q189784	1993-01-01
15416	1993-12-03	wikidata:Q1264434	1993-01-01
15432	1993-08-01	regional:eu	1993-01-01
15442	1993-11-06	wikidata:Q3726821	1993-01-01
15456	1993-10-01	regional:eu	1993-01-01
15465	1993-12-01	regional:eu	1993-01-01
15475	1993-12-22	regional:jp	1993-01-01
15478	1993-12-03	wikidata:Q5459780	1993-01-01
15485	1993-01-29	regional:jp	1993-01-01
15493	1993-10-01	wikidata:Q1470234	1993-01-01
15497	1993-12-17	wikidata:Q644433	1993-01-01
15498	1993-12-17	wikidata:Q644433	1993-01-01
15508	1993-03-25	regional:jp	1993-01-01
15509	1993-04-01	regional:eu	1993-01-01
15548	1993-09-01	regional:eu	1993-01-01
15549	1993-11-19	regional:eu	1993-01-01
15564	1993-12-01	wikidata:Q6084188	1993-01-01
15569	1993-07-01	wikidata:Q44346	1993-01-01
15575	1993-12-01	wikidata:Q6197587	1993-01-01
15582	1993-11-01	wikidata:Q5958463	1993-01-01
15587	1993-06-01	regional:eu	1993-01-01
15594	1993-06-01	wikidata:Q7745063	1993-01-01
15606	1993-06-15	wikidata:Q2527532	1993-01-01
15607	1993-05-19	wikidata:Q864177	1993-01-01
15611	1993-12-10	regional:jp	1993-01-01
15614	1993-10-10	wikidata:Q526015	1993-01-01
15623	1993-04-29	wikidata:Q1052386	1993-01-01
15632	1993-04-22	wikidata:Q2747251	1993-01-01
15642	1993-09-06	wikidata:Q1155454	1993-01-01
15649	1993-03-01	regional:eu	1993-01-01
15664	1993-04-09	wikidata:Q1651027	1993-01-01
15669	1993-09-13	wikidata:Q150294	1993-01-01
15670	1993-09-13	wikidata:Q150294	1993-01-01
15679	1993-10-01	wikidata:Q607073	1993-01-01
15684	1993-11-01	wikidata:Q7000867	1993-01-01
15693	1993-09-15	regional:jp	1993-01-01
15721	1993-09-29	regional:jp	1993-01-01
15724	1993-02-19	regional:eu	1993-01-01
15753	1993-02-05	regional:jp	1993-01-01
15754	1993-01-22	regional:jp	1993-01-01
15755	1993-05-28	regional:jp	1993-01-01
15756	1993-02-01	wikidata:Q55630342	1993-01-01
15757	1993-09-01	regional:eu	1993-01-01
15759	1993-10-01	regional:jp	1993-01-01
15760	1993-03-26	regional:jp	1993-01-01
15778	1993-03-26	wikidata:Q7262435	1993-01-01
15797	1993-08-20	wikidata:Q7317345	1993-01-01
15805	1993-05-21	regional:jp	1993-01-01
15806	1993-02-01	wikidata:Q7361080	1993-01-01
15813	1993-11-01	wikidata:Q1430706	1993-01-01
15820	1993-12-31	wikidata:Q48840687	1993-01-01
15821	1993-06-01	wikidata:Q7389547	1993-01-01
15827	1993-06-30	wikidata:Q17048660	1993-01-01
15830	1993-02-01	wikidata:Q1506817	1993-01-01
15834	1993-09-01	regional:eu	1993-01-01
15847	1993-09-27	wikidata:Q2043727	1993-01-01
15868	1993-12-31	wikidata:Q3964194	1993-01-01
15875	1993-06-01	wikidata:Q3492583	1993-01-01
15887	1993-06-25	regional:jp	1993-01-01
15890	1993-11-30	wikidata:Q7600978	1993-01-01
15894	1992-03-01	wikidata:Q54329	1992-01-01
15900	1993-02-01	wikidata:Q138331656	1993-01-01
15902	1993-04-01	wikidata:Q928987	1993-01-01
15928	1993-06-06	wikidata:Q1545458	1993-01-01
15929	1993-06-06	wikidata:Q1545458	1993-01-01
15955	1993-12-01	regional:eu	1993-01-01
15957	1993-11-01	regional:eu	1993-01-01
15960	1993-12-01	wikidata:Q117848002	1993-01-01
15961	1993-10-01	regional:jp	1993-01-01
15962	1993-05-01	regional:eu	1993-01-01
15966	1993-09-23	regional:jp	1993-01-01
15971	1992-07-24	regional:jp	1992-01-01
15972	1993-09-01	regional:eu	1993-01-01
16005	1993-03-19	regional:jp	1993-01-01
16027	1993-10-29	regional:jp	1993-01-01
16044	1993-07-01	regional:eu	1993-01-01
16045	1993-02-01	wikidata:Q2042815	1993-01-01
16076	1993-01-29	regional:jp	1993-01-01
16084	1993-10-10	wikidata:Q7780684	1993-01-01
16085	1993-03-01	wikidata:Q63865490	1993-01-01
16088	1992-07-01	wikidata:Q220174	1992-01-01
16115	1993-02-01	regional:na	1993-01-01
16119	1991-06-28	regional:jp	1991-01-01
16123	1993-02-01	regional:na	1993-01-01
16124	1993-02-01	regional:na	1993-01-01
16128	1993-02-01	regional:na	1993-01-01
16135	1993-02-01	regional:na	1993-01-01
16141	1993-02-01	regional:na	1993-01-01
16170	1993-03-01	regional:na	1993-01-01
16174	1993-03-01	regional:na	1993-01-01
16180	1993-01-03	regional:jp	1993-01-01
16183	1993-03-01	regional:na	1993-01-01
16189	1992-08-07	regional:jp	1992-01-01
16193	1993-03-01	regional:na	1993-01-01
16199	1993-03-01	regional:na	1993-01-01
16200	1993-03-01	regional:na	1993-01-01
16264	1993-04-01	regional:na	1993-01-01
16265	1993-04-01	regional:na	1993-01-01
16267	1993-04-01	regional:na	1993-01-01
16277	1993-04-01	regional:na	1993-01-01
16279	1993-04-01	regional:na	1993-01-01
16280	1993-04-01	regional:na	1993-01-01
16282	1993-04-01	regional:na	1993-01-01
16283	1993-04-01	regional:na	1993-01-01
16286	1993-04-01	regional:na	1993-01-01
16316	1993-03-26	regional:jp	1993-01-01
16317	1993-02-26	regional:jp	1993-01-01
16322	1993-05-01	regional:na	1993-01-01
16324	1993-05-01	regional:na	1993-01-01
16327	1993-05-01	regional:na	1993-01-01
16345	1993-06-01	regional:na	1993-01-01
16347	1993-06-01	regional:na	1993-01-01
16352	1993-06-01	regional:na	1993-01-01
16358	1993-06-01	regional:na	1993-01-01
16359	1993-06-01	regional:na	1993-01-01
16360	1993-06-01	regional:na	1993-01-01
16368	1993-03-26	regional:jp	1993-01-01
16371	1993-06-01	regional:na	1993-01-01
16373	1993-06-01	regional:na	1993-01-01
16375	1993-06-01	regional:na	1993-01-01
16379	1993-03-26	regional:jp	1993-01-01
16381	1993-06-01	regional:na	1993-01-01
16382	1993-06-01	regional:na	1993-01-01
16389	1993-06-11	regional:na	1993-01-01
16390	1993-06-11	regional:na	1993-01-01
16398	1993-06-18	regional:na	1993-01-01
16399	1993-06-18	regional:na	1993-01-01
16416	1993-05-28	regional:jp	1993-01-01
16422	1993-07-01	regional:na	1993-01-01
16423	1993-07-01	regional:na	1993-01-01
16429	1993-07-01	regional:na	1993-01-01
16430	1993-07-01	regional:na	1993-01-01
16435	1993-07-01	regional:na	1993-01-01
16436	1993-07-01	regional:na	1993-01-01
16442	1993-07-01	regional:na	1993-01-01
16443	1993-07-01	regional:na	1993-01-01
16445	1993-07-01	regional:na	1993-01-01
16451	1993-06-25	regional:jp	1993-01-01
16487	1993-08-01	regional:na	1993-01-01
16495	1993-07-23	regional:jp	1993-01-01
16499	1993-06-13	regional:br	1993-01-01
16502	1993-08-01	regional:na	1993-01-01
16508	1993-07-23	regional:jp	1993-01-01
16512	1993-08-01	regional:na	1993-01-01
16513	1993-05-28	regional:jp	1993-01-01
16514	1993-08-01	regional:na	1993-01-01
16519	1993-08-01	regional:na	1993-01-01
16553	1993-01-08	regional:jp	1993-01-01
16555	1993-09-01	regional:na	1993-01-01
16556	1993-09-01	regional:na	1993-01-01
16557	1993-09-01	regional:na	1993-01-01
16558	1993-09-01	regional:na	1993-01-01
16559	1993-09-01	regional:na	1993-01-01
16564	1993-06-25	regional:jp	1993-01-01
16571	1993-04-23	regional:jp	1993-01-01
16581	1993-09-01	regional:na	1993-01-01
16586	1993-03-26	regional:jp	1993-01-01
16591	1993-08-12	regional:jp	1993-01-01
16592	1993-07-14	regional:jp	1993-01-01
16630	1993-10-01	regional:na	1993-01-01
16632	1993-10-01	regional:na	1993-01-01
16633	1993-10-01	regional:na	1993-01-01
16637	1993-10-01	regional:na	1993-01-01
16645	1993-10-01	regional:na	1993-01-01
16651	1993-10-01	regional:na	1993-01-01
16654	1993-07-16	regional:jp	1993-01-01
16656	1993-10-01	regional:na	1993-01-01
16660	1993-10-01	regional:na	1993-01-01
16661	1993-02-26	regional:jp	1993-01-01
16674	1993-09-21	regional:jp	1993-01-01
16676	1993-10-01	regional:na	1993-01-01
